"","Valor_credito","Casa_propia","Cuentas_morosas","salario","Sexo","Hijos","carro","Estado_civil","Devuelve_credito"
"16586",56386,"No","Si",10864,"Femenino",0,"No","Casado","Si"
"16587",103531,"Si","No",5712,"Masculino",0,"Si","Viudo","Si"
"16588",21318,"Si","Si",1721,"Masculino",3,"No","Viudo","Si"
"16589",57108,"No","No",10896,"Masculino",1,"Si","Soltero","Si"
"16590",31621,"Si","Si",2708,"Femenino",6,"Si","Soltero","No"
"16591",35152,"Si","Si",8103,"Masculino",6,"Si","Divorciado","No"
"16592",99062,"No","No",4269,"Masculino",2,"Si","Viudo","Si"
"16593",61895,"No","Si",2431,"Masculino",3,"No","Separado","No"
"16594",29092,"Si","Si",10581,"Masculino",1,"Si","Viudo","No"
"16595",64174,"No","Si",6970,"Femenino",2,"Si","Viudo","No"
"16596",22775,"No","Si",6472,"Masculino",2,"Si","Divorciado","Si"
"16597",34764,"No","Si",7116,"Masculino",5,"No","Viudo","No"
"16598",64877,"Si","No",1873,"Masculino",3,"Si","Casado","Si"
"16599",61961,"Si","Si",3700,"Femenino",0,"Si","Separado","Si"
"16600",54084,"No","Si",3645,"Femenino",3,"No","Divorciado","Si"
"16601",18994,"No","Si",4029,"Femenino",4,"Si","Divorciado","No"
"16602",23298,"No","Si",1577,"Masculino",8,"Si","Viudo","Si"
"16603",103468,"No","No",10162,"Femenino",5,"Si","Viudo","Si"
"16604",66493,"No","Si",10338,"Femenino",2,"No","Soltero","Si"
"16605",90599,"Si","Si",5227,"Masculino",7,"Si","Separado","Si"
"16606",45572,"No","No",9387,"Femenino",3,"Si","Separado","No"
"16607",99977,"Si","Si",2127,"Masculino",5,"No","Separado","No"
"16608",76893,"No","Si",10604,"Masculino",5,"No","Separado","No"
"16609",95572,"No","No",3599,"Femenino",0,"Si","Viudo","Si"
"16610",57030,"Si","Si",10227,"Masculino",5,"Si","Separado","Si"
"16611",41712,"Si","No",8847,"Femenino",7,"No","Divorciado","Si"
"16612",59324,"Si","No",4362,"Femenino",3,"No","Viudo","Si"
"16613",71121,"Si","No",10578,"Femenino",7,"Si","Soltero","No"
"16614",35772,"Si","Si",5219,"Femenino",1,"Si","Divorciado","Si"
"16615",83224,"No","No",10978,"Masculino",5,"Si","Separado","No"
"16616",37647,"No","Si",6232,"Masculino",2,"No","Soltero","No"
"16617",82922,"Si","No",7228,"Masculino",2,"No","Casado","Si"
"16618",39311,"No","No",8767,"Masculino",2,"Si","Divorciado","No"
"16619",31765,"Si","Si",6385,"Masculino",7,"No","Divorciado","No"
"16620",63672,"No","No",10366,"Masculino",8,"No","Viudo","Si"
"16621",49844,"Si","Si",9082,"Masculino",0,"Si","Divorciado","No"
"16622",104118,"Si","Si",6465,"Femenino",7,"Si","Soltero","No"
"16623",91054,"Si","No",4346,"Masculino",7,"No","Divorciado","No"
"16624",60104,"Si","No",3714,"Masculino",0,"No","Casado","No"
"16625",52578,"Si","Si",8341,"Femenino",5,"Si","Viudo","No"
"16626",62757,"Si","No",9128,"Femenino",0,"Si","Divorciado","No"
"16627",85264,"No","No",4971,"Femenino",1,"Si","Separado","Si"
"16628",87536,"No","No",1978,"Femenino",0,"No","Divorciado","Si"
"16629",67186,"Si","No",4517,"Masculino",0,"Si","Separado","Si"
"16630",47061,"No","Si",7795,"Femenino",1,"No","Soltero","Si"
"16631",63025,"Si","No",6055,"Masculino",0,"Si","Viudo","No"
"16632",24270,"Si","Si",2675,"Masculino",5,"No","Separado","No"
"16633",19845,"No","No",3400,"Masculino",0,"No","Soltero","No"
"16634",34714,"No","No",5415,"Femenino",2,"No","Divorciado","No"
"16635",100992,"No","Si",9082,"Femenino",1,"Si","Viudo","Si"
"16636",52680,"Si","No",7097,"Masculino",1,"No","Divorciado","No"
"16637",67423,"Si","Si",3507,"Masculino",1,"Si","Casado","Si"
"16638",43502,"Si","Si",7887,"Femenino",5,"No","Soltero","No"
"16639",94188,"Si","Si",8862,"Femenino",6,"Si","Divorciado","No"
"16640",97424,"Si","Si",5067,"Femenino",0,"No","Soltero","Si"
"16641",68640,"No","No",9805,"Femenino",4,"No","Separado","Si"
"16642",61727,"Si","Si",7619,"Masculino",8,"Si","Separado","Si"
"16643",105789,"Si","No",5340,"Femenino",2,"No","Separado","Si"
"16644",91733,"No","No",10905,"Masculino",2,"Si","Soltero","Si"
"16645",37900,"Si","No",10046,"Femenino",3,"No","Viudo","No"
"16646",43195,"No","No",5051,"Masculino",5,"Si","Divorciado","Si"
"16647",37994,"No","No",3307,"Femenino",6,"No","Divorciado","No"
"16648",21411,"Si","No",5943,"Femenino",2,"No","Soltero","No"
"16649",68005,"Si","Si",3801,"Masculino",5,"Si","Viudo","No"
"16650",97841,"Si","Si",4849,"Masculino",5,"Si","Casado","Si"
"16651",42973,"No","No",9758,"Masculino",0,"Si","Viudo","Si"
"16652",24300,"No","No",10057,"Masculino",5,"Si","Soltero","No"
"16653",58664,"No","No",2924,"Femenino",5,"Si","Divorciado","Si"
"16654",63555,"No","Si",4338,"Masculino",7,"No","Divorciado","Si"
"16655",37175,"No","No",1364,"Femenino",3,"No","Soltero","No"
"16656",59009,"Si","Si",1954,"Masculino",7,"No","Separado","No"
"16657",94912,"Si","Si",1704,"Masculino",8,"No","Divorciado","Si"
"16658",103764,"No","Si",1685,"Masculino",7,"No","Casado","No"
"16659",48731,"No","Si",9628,"Masculino",7,"Si","Separado","Si"
"16660",57432,"No","No",2421,"Masculino",2,"Si","Viudo","Si"
"16661",97166,"No","Si",6262,"Masculino",8,"No","Soltero","Si"
"16662",88900,"No","No",3891,"Femenino",1,"Si","Soltero","Si"
"16663",58153,"Si","No",4314,"Femenino",7,"No","Viudo","No"
"16664",83706,"No","No",6313,"Masculino",3,"No","Soltero","Si"
"16665",55603,"No","No",10041,"Masculino",1,"No","Divorciado","No"
"16666",34802,"No","No",3305,"Femenino",2,"Si","Soltero","Si"
"16667",102337,"Si","No",6627,"Femenino",4,"Si","Soltero","Si"
"16668",83168,"Si","No",6419,"Femenino",1,"No","Separado","Si"
"16669",88617,"No","Si",7294,"Femenino",4,"No","Divorciado","No"
"16670",23367,"Si","Si",1834,"Femenino",4,"No","Soltero","No"
"16671",33701,"Si","Si",1672,"Femenino",1,"No","Soltero","Si"
"16672",90786,"No","Si",10295,"Masculino",7,"No","Viudo","Si"
"16673",54311,"No","No",4480,"Femenino",4,"No","Soltero","No"
"16674",53549,"Si","Si",10155,"Masculino",5,"Si","Viudo","Si"
"16675",98670,"No","Si",4705,"Masculino",4,"No","Separado","No"
"16676",91491,"No","Si",2971,"Femenino",1,"Si","Separado","No"
"16677",49395,"Si","Si",8170,"Masculino",0,"No","Soltero","Si"
"16678",40173,"No","No",4028,"Femenino",7,"Si","Viudo","No"
"16679",45849,"Si","No",1417,"Femenino",7,"Si","Soltero","Si"
"16680",100053,"Si","Si",10507,"Femenino",0,"No","Divorciado","Si"
"16681",41351,"Si","No",6332,"Femenino",2,"No","Casado","No"
"16682",67862,"Si","No",1893,"Femenino",4,"Si","Separado","No"
"16683",80457,"No","No",1649,"Masculino",0,"Si","Soltero","No"
"16684",62486,"No","Si",9252,"Masculino",6,"Si","Soltero","No"
"16685",49804,"No","No",3975,"Femenino",0,"Si","Soltero","Si"
"16686",105645,"No","Si",4648,"Femenino",3,"No","Separado","Si"
"16687",73053,"No","Si",2670,"Femenino",4,"No","Casado","Si"
"16688",99611,"Si","No",4607,"Femenino",4,"Si","Divorciado","Si"
"16689",46830,"Si","No",10717,"Femenino",4,"No","Casado","Si"
"16690",91248,"No","Si",4151,"Masculino",3,"Si","Soltero","No"
"16691",42975,"Si","No",9641,"Masculino",4,"No","Casado","Si"
"16692",47945,"Si","No",8750,"Femenino",5,"No","Separado","Si"
"16693",56666,"No","Si",1776,"Masculino",7,"Si","Viudo","No"
"16694",79178,"No","No",2355,"Masculino",6,"Si","Divorciado","Si"
"16695",94047,"No","No",5413,"Masculino",5,"Si","Casado","No"
"16696",47083,"Si","Si",5900,"Masculino",1,"Si","Viudo","Si"
"16697",29683,"Si","No",8381,"Femenino",0,"Si","Viudo","Si"
"16698",50869,"Si","Si",10149,"Femenino",0,"Si","Divorciado","Si"
"16699",66096,"Si","Si",6063,"Masculino",6,"Si","Soltero","No"
"16700",83060,"Si","Si",4806,"Masculino",4,"No","Viudo","Si"
"16701",85400,"No","Si",5053,"Femenino",4,"No","Divorciado","Si"
"16702",76668,"Si","No",7549,"Femenino",0,"Si","Divorciado","Si"
"16703",65648,"No","Si",5846,"Masculino",1,"No","Casado","Si"
"16704",94586,"Si","No",4016,"Masculino",5,"No","Viudo","No"
"16705",27634,"No","No",10101,"Masculino",7,"Si","Casado","Si"
"16706",51131,"Si","No",8833,"Femenino",8,"No","Viudo","No"
"16707",20038,"Si","Si",3795,"Femenino",8,"Si","Viudo","Si"
"16708",40337,"No","No",9269,"Masculino",6,"No","Divorciado","No"
"16709",72882,"Si","Si",7885,"Masculino",0,"Si","Divorciado","Si"
"16710",105540,"Si","Si",5088,"Femenino",2,"Si","Separado","Si"
"16711",83561,"Si","Si",8846,"Masculino",6,"Si","Separado","No"
"16712",104419,"Si","Si",5533,"Masculino",4,"Si","Divorciado","No"
"16713",63941,"Si","No",3577,"Femenino",8,"No","Casado","Si"
"16714",81564,"Si","No",5106,"Masculino",8,"Si","Casado","Si"
"16715",98822,"Si","Si",6702,"Masculino",8,"Si","Separado","Si"
"16716",65545,"No","Si",4958,"Femenino",5,"Si","Separado","No"
"16717",52074,"No","No",3703,"Femenino",8,"Si","Divorciado","No"
"16718",47623,"Si","No",1501,"Masculino",7,"No","Viudo","No"
"16719",42359,"Si","Si",6050,"Masculino",5,"Si","Casado","Si"
"16720",31880,"Si","Si",9794,"Masculino",7,"No","Soltero","Si"
"16721",65306,"No","No",8537,"Femenino",1,"Si","Separado","Si"
"16722",23466,"Si","Si",6904,"Masculino",5,"No","Soltero","Si"
"16723",76329,"Si","No",5179,"Femenino",4,"Si","Divorciado","Si"
"16724",98441,"Si","Si",4199,"Masculino",3,"Si","Soltero","Si"
"16725",35838,"Si","Si",4697,"Femenino",5,"Si","Separado","Si"
"16726",51284,"Si","No",4545,"Femenino",2,"No","Separado","Si"
"16727",28536,"No","No",2834,"Femenino",6,"Si","Casado","No"
"16728",17860,"No","Si",5198,"Masculino",8,"Si","Divorciado","No"
"16729",58806,"Si","Si",3212,"Femenino",3,"No","Divorciado","No"
"16730",24351,"No","Si",2167,"Femenino",8,"No","Casado","No"
"16731",41955,"Si","Si",2837,"Masculino",8,"No","Casado","Si"
"16732",82612,"Si","Si",9063,"Masculino",1,"No","Casado","No"
"16733",37359,"No","Si",7422,"Masculino",5,"Si","Soltero","Si"
"16734",78508,"Si","No",1735,"Masculino",1,"No","Casado","No"
"16735",81676,"Si","No",6951,"Femenino",3,"No","Casado","Si"
"16736",86597,"No","No",2129,"Masculino",6,"No","Divorciado","No"
"16737",91125,"No","No",9962,"Femenino",5,"Si","Separado","Si"
"16738",35904,"Si","No",5855,"Masculino",6,"Si","Casado","No"
"16739",44865,"No","Si",10148,"Masculino",1,"Si","Casado","Si"
"16740",80476,"No","No",2790,"Femenino",1,"No","Casado","No"
"16741",47728,"Si","No",8410,"Femenino",5,"Si","Separado","Si"
"16742",50369,"Si","No",2533,"Femenino",2,"Si","Separado","Si"
"16743",77153,"No","No",4836,"Femenino",7,"Si","Divorciado","No"
"16744",42731,"No","No",9806,"Femenino",1,"Si","Divorciado","No"
"16745",49357,"No","No",3191,"Masculino",5,"Si","Soltero","No"
"16746",17717,"No","Si",4116,"Femenino",0,"No","Divorciado","Si"
"16747",74133,"Si","No",6785,"Masculino",7,"Si","Divorciado","Si"
"16748",61913,"No","No",8509,"Femenino",1,"Si","Soltero","No"
"16749",36249,"Si","No",7257,"Masculino",1,"Si","Divorciado","No"
"16750",96804,"Si","Si",9457,"Femenino",2,"Si","Viudo","Si"
"16751",83469,"No","No",7797,"Masculino",7,"No","Divorciado","No"
"16752",51788,"Si","Si",10793,"Masculino",6,"Si","Soltero","No"
"16753",53816,"Si","Si",10023,"Masculino",6,"No","Casado","Si"
"16754",101421,"No","Si",2648,"Femenino",0,"No","Casado","No"
"16755",50531,"Si","Si",3672,"Masculino",7,"Si","Soltero","No"
"16756",86257,"Si","No",8293,"Masculino",1,"No","Viudo","Si"
"16757",93698,"No","Si",5679,"Masculino",4,"Si","Separado","No"
"16758",49473,"No","Si",8534,"Masculino",1,"No","Casado","No"
"16759",55627,"No","Si",10129,"Femenino",8,"No","Separado","Si"
"16760",84589,"No","No",4974,"Femenino",3,"No","Separado","No"
"16761",35670,"Si","No",9614,"Masculino",8,"Si","Casado","Si"
"16762",85193,"Si","No",10917,"Femenino",7,"No","Viudo","Si"
"16763",92390,"No","No",5988,"Masculino",1,"Si","Viudo","No"
"16764",62602,"Si","No",8804,"Masculino",2,"Si","Viudo","No"
"16765",91987,"No","Si",10403,"Femenino",3,"No","Viudo","No"
"16766",91794,"Si","No",8901,"Femenino",4,"No","Separado","Si"
"16767",92786,"No","Si",7338,"Masculino",4,"Si","Divorciado","No"
"16768",56246,"Si","No",2984,"Masculino",0,"No","Viudo","No"
"16769",73352,"Si","Si",5310,"Femenino",7,"Si","Viudo","No"
"16770",19788,"No","Si",10327,"Femenino",8,"No","Casado","No"
"16771",57747,"Si","No",6175,"Femenino",0,"Si","Casado","Si"
"16772",77881,"Si","Si",4585,"Masculino",4,"No","Soltero","Si"
"16773",62907,"No","Si",1965,"Femenino",1,"No","Separado","Si"
"16774",68146,"Si","Si",10081,"Masculino",4,"Si","Soltero","No"
"16775",55266,"Si","No",7926,"Masculino",6,"No","Soltero","No"
"16776",87757,"No","Si",10226,"Femenino",1,"No","Divorciado","No"
"16777",61127,"Si","No",6416,"Femenino",8,"Si","Soltero","Si"
"16778",26887,"Si","No",1602,"Masculino",0,"Si","Separado","Si"
"16779",30284,"No","Si",10204,"Masculino",7,"Si","Viudo","Si"
"16780",38475,"Si","No",4750,"Masculino",5,"No","Soltero","Si"
"16781",17641,"No","No",5492,"Masculino",6,"No","Casado","No"
"16782",24768,"Si","No",5052,"Femenino",3,"Si","Soltero","Si"
"16783",60391,"No","No",6229,"Femenino",3,"Si","Separado","No"
"16784",67160,"No","Si",4942,"Masculino",8,"Si","Viudo","Si"
"16785",105873,"Si","Si",8029,"Femenino",5,"Si","Soltero","Si"
"16786",74126,"Si","Si",10146,"Femenino",5,"No","Viudo","Si"
"16787",49201,"No","Si",6578,"Femenino",7,"No","Soltero","No"
"16788",61836,"Si","Si",5995,"Masculino",6,"Si","Casado","Si"
"16789",93280,"No","Si",2940,"Masculino",5,"No","Separado","No"
"16790",61751,"No","No",7198,"Masculino",7,"No","Viudo","No"
"16791",81167,"No","No",1582,"Femenino",3,"No","Separado","Si"
"16792",53544,"No","Si",3355,"Masculino",5,"No","Casado","Si"
"16793",91530,"Si","No",3776,"Femenino",5,"No","Separado","Si"
"16794",51047,"Si","Si",9780,"Femenino",8,"Si","Viudo","No"
"16795",58584,"No","No",4114,"Masculino",4,"Si","Separado","No"
"16796",66624,"No","Si",8403,"Masculino",8,"No","Separado","Si"
"16797",47974,"No","Si",4936,"Masculino",8,"No","Divorciado","No"
"16798",90369,"No","Si",1913,"Masculino",3,"No","Separado","No"
"16799",62975,"Si","No",3843,"Femenino",2,"No","Soltero","Si"
"16800",60453,"No","Si",3008,"Masculino",8,"Si","Soltero","No"
"16801",99564,"Si","No",9842,"Femenino",3,"Si","Soltero","No"
"16802",25179,"Si","Si",6081,"Femenino",4,"No","Soltero","Si"
"16803",101008,"Si","No",5636,"Masculino",7,"No","Divorciado","Si"
"16804",58081,"Si","No",6938,"Masculino",2,"Si","Divorciado","No"
"16805",73116,"No","Si",4233,"Femenino",7,"Si","Divorciado","Si"
"16806",79471,"Si","Si",7134,"Masculino",7,"Si","Separado","No"
"16807",87693,"No","No",3782,"Masculino",7,"No","Divorciado","Si"
"16808",58351,"Si","Si",10906,"Masculino",5,"Si","Soltero","No"
"16809",80711,"No","No",8079,"Masculino",1,"No","Divorciado","Si"
"16810",94742,"No","Si",1743,"Masculino",0,"No","Separado","Si"
"16811",50718,"Si","No",7056,"Masculino",2,"Si","Viudo","No"
"16812",32690,"No","Si",9685,"Masculino",4,"No","Viudo","Si"
"16813",82758,"No","Si",1778,"Masculino",8,"No","Separado","No"
"16814",60773,"Si","No",10723,"Femenino",6,"No","Separado","No"
"16815",17908,"Si","Si",2293,"Femenino",0,"Si","Viudo","No"
"16816",43123,"No","No",10085,"Masculino",6,"Si","Casado","No"
"16817",84544,"No","No",2622,"Masculino",5,"No","Divorciado","No"
"16818",69729,"No","Si",4168,"Femenino",5,"No","Soltero","No"
"16819",102665,"No","Si",1209,"Femenino",7,"Si","Separado","No"
"16820",95194,"Si","Si",1763,"Femenino",8,"No","Separado","No"
"16821",42496,"Si","Si",3541,"Masculino",2,"Si","Separado","Si"
"16822",36004,"No","Si",7032,"Masculino",2,"Si","Divorciado","Si"
"16823",88585,"No","No",10120,"Femenino",1,"No","Viudo","Si"
"16824",48521,"No","No",3906,"Masculino",1,"Si","Viudo","No"
"16825",70640,"Si","Si",4405,"Masculino",8,"No","Divorciado","Si"
"16826",40497,"No","Si",10662,"Femenino",3,"No","Divorciado","No"
"16827",85737,"Si","Si",9335,"Femenino",2,"Si","Divorciado","No"
"16828",94427,"Si","Si",3342,"Masculino",4,"Si","Divorciado","Si"
"16829",83178,"Si","No",10793,"Femenino",5,"Si","Casado","No"
"16830",101801,"No","No",1838,"Femenino",1,"Si","Casado","Si"
"16831",103294,"No","Si",9071,"Femenino",5,"Si","Separado","Si"
"16832",57861,"Si","No",9147,"Femenino",7,"Si","Divorciado","No"
"16833",79580,"No","Si",1877,"Masculino",3,"Si","Divorciado","Si"
"16834",36393,"Si","Si",2446,"Masculino",8,"Si","Viudo","Si"
"16835",81338,"No","No",2160,"Femenino",3,"Si","Viudo","Si"
"16836",83222,"Si","No",7802,"Femenino",8,"Si","Soltero","No"
"16837",37247,"Si","No",7170,"Femenino",3,"Si","Divorciado","Si"
"16838",40028,"No","No",4259,"Femenino",7,"Si","Separado","Si"
"16839",32871,"No","Si",5129,"Masculino",5,"No","Viudo","No"
"16840",24086,"Si","Si",6529,"Masculino",1,"No","Casado","Si"
"16841",31572,"No","Si",8823,"Femenino",2,"Si","Viudo","Si"
"16842",96416,"No","No",5714,"Masculino",5,"No","Soltero","Si"
"16843",88107,"No","Si",9566,"Femenino",4,"Si","Viudo","No"
"16844",23161,"No","Si",3970,"Femenino",6,"Si","Soltero","No"
"16845",99125,"Si","No",1489,"Masculino",4,"No","Viudo","No"
"16846",44532,"No","No",3204,"Femenino",2,"No","Soltero","Si"
"16847",64641,"No","No",1465,"Femenino",5,"Si","Separado","Si"
"16848",75115,"No","Si",7891,"Femenino",8,"Si","Soltero","Si"
"16849",51928,"No","Si",10388,"Femenino",1,"No","Soltero","No"
"16850",66398,"Si","No",10481,"Femenino",3,"No","Casado","No"
"16851",77700,"No","No",5331,"Masculino",0,"Si","Soltero","No"
"16852",70169,"No","Si",4494,"Masculino",1,"Si","Casado","Si"
"16853",74337,"Si","Si",3215,"Masculino",1,"No","Viudo","Si"
"16854",88680,"Si","No",10999,"Masculino",2,"Si","Viudo","No"
"16855",45721,"Si","Si",1917,"Masculino",0,"Si","Soltero","No"
"16856",73252,"Si","Si",2756,"Masculino",2,"Si","Casado","No"
"16857",72937,"Si","No",6193,"Masculino",6,"Si","Separado","Si"
"16858",78341,"Si","No",7457,"Masculino",8,"No","Divorciado","No"
"16859",105359,"Si","No",9776,"Femenino",0,"Si","Soltero","Si"
"16860",30384,"No","No",2355,"Femenino",6,"No","Divorciado","No"
"16861",63922,"No","No",4419,"Femenino",0,"No","Viudo","No"
"16862",101566,"Si","Si",4919,"Femenino",6,"No","Separado","Si"
"16863",52856,"Si","Si",1224,"Masculino",8,"Si","Casado","Si"
"16864",99627,"Si","Si",2316,"Masculino",4,"No","Divorciado","No"
"16865",66459,"No","No",3403,"Femenino",6,"No","Casado","No"
"16866",22847,"Si","No",1765,"Femenino",4,"Si","Soltero","No"
"16867",62858,"No","No",4464,"Masculino",0,"Si","Union Libre","No"
"16868",99644,"No","No",10655,"Masculino",0,"No","Separado","Si"
"16869",74292,"Si","Si",10990,"Femenino",6,"Si","Viudo","Si"
"16870",87123,"No","No",7175,"Femenino",8,"Si","Soltero","Si"
"16871",74353,"Si","Si",2376,"Masculino",3,"No","Soltero","No"
"16872",69804,"No","No",4630,"Masculino",3,"Si","Soltero","Si"
"16873",85067,"Si","No",10191,"Masculino",5,"No","Casado","No"
"16874",62928,"No","No",7092,"Masculino",4,"Si","Soltero","Si"
"16875",77102,"No","Si",5362,"Masculino",4,"Si","Viudo","Si"
"16876",83303,"No","Si",4185,"Femenino",8,"Si","Divorciado","Si"
"16877",52562,"No","No",6438,"Femenino",6,"No","Divorciado","Si"
"16878",102244,"Si","Si",9577,"Femenino",3,"No","Casado","Si"
"16879",60478,"No","No",6112,"Masculino",5,"No","Divorciado","Si"
"16880",49492,"Si","Si",5685,"Masculino",2,"No","Casado","Si"
"16881",45555,"Si","Si",10411,"Masculino",1,"Si","Viudo","No"
"16882",87445,"Si","Si",2831,"Femenino",4,"Si","Soltero","Si"
"16883",95748,"No","No",1788,"Femenino",7,"Si","Divorciado","No"
"16884",99028,"Si","Si",4157,"Masculino",1,"Si","Soltero","No"
"16885",95402,"No","No",1576,"Femenino",2,"Si","Casado","No"
"16886",86442,"No","Si",4733,"Femenino",4,"No","Divorciado","Si"
"16887",25528,"Si","Si",7827,"Masculino",4,"Si","Separado","No"
"16888",59940,"Si","No",1857,"Masculino",1,"Si","Divorciado","Si"
"16889",71490,"Si","Si",3568,"Femenino",7,"No","Separado","Si"
"16890",51009,"No","Si",10724,"Femenino",7,"Si","Soltero","No"
"16891",81560,"Si","Si",3640,"Femenino",0,"No","Divorciado","Si"
"16892",87814,"Si","Si",4789,"Femenino",3,"Si","Viudo","Si"
"16893",18179,"No","No",5061,"Femenino",0,"Si","Viudo","No"
"16894",101264,"No","Si",1520,"Femenino",1,"No","Separado","Si"
"16895",23661,"Si","No",7567,"Masculino",1,"Si","Separado","No"
"16896",84005,"Si","Si",5130,"Femenino",3,"Si","Divorciado","Si"
"16897",104182,"No","No",4228,"Femenino",8,"No","Separado","No"
"16898",76654,"No","Si",1751,"Masculino",7,"No","Viudo","No"
"16899",86165,"No","No",2140,"Masculino",5,"Si","Divorciado","No"
"16900",49874,"No","Si",8831,"Femenino",7,"Si","Viudo","No"
"16901",43007,"No","Si",7036,"Femenino",7,"No","Soltero","Si"
"16902",89252,"Si","Si",7611,"Masculino",0,"Si","Soltero","Si"
"16903",31509,"No","No",7990,"Femenino",6,"Si","Viudo","No"
"16904",59141,"Si","Si",3769,"Masculino",6,"Si","Viudo","No"
"16905",88679,"Si","Si",6614,"Masculino",8,"No","Casado","No"
"16906",101685,"Si","Si",4986,"Femenino",6,"Si","Casado","No"
"16907",104634,"Si","Si",5253,"Masculino",7,"Si","Casado","No"
"16908",19873,"No","No",9779,"Femenino",8,"No","Divorciado","No"
"16909",90204,"Si","No",7059,"Femenino",0,"Si","Viudo","No"
"16910",98847,"No","Si",8203,"Masculino",1,"No","Soltero","Si"
"16911",79814,"Si","No",10792,"Femenino",2,"No","Divorciado","No"
